Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Jason Grimsley,33,KCR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Marquis Grissom,34,LAD,NL,135,468,448,56,99,17,1,21,60,7,5,16,107,0.221,0.25,0.40399999999999997,0.654,181,12,2,0,2,0
Buddy Groom,35,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mark Grudzielanek,31,LAD,NL,133,586,539,83,146,21,3,13,55,4,4,28,83,0.271,0.317,0.39299999999999996,0.711,212,9,11,3,5,0
Eddie Guardado,30,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Vladimir Guerrero,26,MON,NL,159,671,599,107,184,45,4,34,108,37,16,60,88,0.307,0.377,0.5660000000000001,0.943,339,24,9,0,3,24
Wilton Guerrero,26,CIN,NL,60,147,142,16,48,5,1,1,8,5,2,3,17,0.33799999999999997,0.35200000000000004,0.408,0.76,58,1,0,2,0,0
Carlos Guillen,25,SEA,AL,140,523,456,72,118,21,4,5,53,4,1,53,89,0.259,0.33299999999999996,0.355,0.6890000000000001,162,9,1,7,6,0
Jose Guillen,25,TBD,AL,41,145,135,14,37,5,0,3,11,2,3,6,26,0.27399999999999997,0.317,0.37799999999999995,0.695,51,2,3,0,1,2
Mike Gulan,30,FLA,NL,6,8,6,1,0,0,0,0,0,0,0,2,2,0.0,0.25,0.0,0.25,0,0,0,0,0,0
Mark Guthrie,35,OAK,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ricky Gutierrez,31,CHC,NL,147,606,528,76,153,23,3,10,66,4,3,40,56,0.29,0.345,0.402,0.746,212,13,10,17,11,0
Cristian Guzman,23,MIN,AL,118,527,493,80,149,28,14,10,51,25,8,21,78,0.302,0.337,0.47700000000000004,0.8140000000000001,235,6,5,8,0,0
Edwards Guzman,24,SFG,NL,61,121,115,8,28,6,0,3,7,0,0,5,16,0.243,0.273,0.374,0.647,43,2,0,0,1,2
Geraldo Guzman,28,ARI,NL,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Tony Gwynn,41,SDP,NL,71,112,102,5,33,9,1,1,17,1,0,10,9,0.324,0.384,0.461,0.845,47,1,0,0,0,1
Luther Hackman,26,STL,NL,34,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,0
Jerry Hairston,25,BAL,AL,159,602,532,63,124,25,5,8,47,29,11,44,73,0.233,0.305,0.344,0.649,183,12,13,9,4,0
John Halama,29,SEA,AL,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Toby Hall,25,TBD,AL,49,196,188,28,56,16,0,4,30,2,2,4,16,0.298,0.321,0.447,0.768,84,5,3,0,1,0
Roy Halladay,24,TOR,AL,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Shane Halter,31,DET,AL,136,507,450,53,128,32,7,12,65,3,3,37,100,0.284,0.344,0.467,0.8109999999999999,210,14,7,7,6,2
Darryl Hamilton,36,NYM,NL,52,151,126,15,27,7,1,1,5,3,1,19,20,0.214,0.322,0.31,0.632,39,2,2,2,2,3
Joey Hamilton,30,CIN,NL,4,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jeffrey Hammonds,30,MIL,NL,49,194,174,20,43,11,1,6,21,5,3,14,42,0.247,0.314,0.425,0.74,74,2,4,0,2,1
Mike Hampton,28,COL,NL,42,86,79,20,23,2,0,7,16,0,1,2,21,0.29100000000000004,0.309,0.5820000000000001,0.8909999999999999,46,1,0,5,0,0
Dave Hansen,32,LAD,NL,92,175,140,13,33,10,0,2,20,0,1,32,29,0.23600000000000002,0.371,0.35,0.721,49,3,0,0,3,5
Pete Harnisch,34,CIN,NL,8,12,11,2,3,1,0,0,0,0,0,0,5,0.273,0.273,0.364,0.636,4,0,0,1,0,0
Lenny Harris,36,NYM,NL,110,143,135,12,30,5,1,0,9,3,2,8,9,0.222,0.266,0.27399999999999997,0.54,37,3,0,0,0,0
Willie Harris,23,BAL,AL,9,25,24,3,3,1,0,0,0,0,0,0,7,0.125,0.125,0.16699999999999998,0.292,4,0,0,1,0,0
Ken Harvey,23,KCR,AL,4,12,12,1,3,1,0,0,2,0,1,0,4,0.25,0.25,0.33299999999999996,0.583,4,1,0,0,0,0
Shigetoshi Hasegawa,32,ANA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Bill Haselman,35,TEX,AL,47,140,130,12,37,6,0,3,25,0,1,8,27,0.285,0.331,0.4,0.731,52,5,1,1,0,0
Scott Hatteberg,31,BOS,AL,94,316,278,34,68,19,0,3,25,1,1,33,26,0.245,0.332,0.345,0.6779999999999999,96,7,4,0,1,0
LaTroy Hawkins,28,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Charlie Hayes,36,HOU,NL,31,58,50,4,10,2,0,0,4,0,0,7,16,0.2,0.293,0.24,0.5329999999999999,12,1,0,0,1,1
Jimmy Haynes,28,MIL,NL,31,59,52,5,8,2,0,0,0,0,0,2,16,0.154,0.185,0.192,0.377,10,0,0,5,0,0
Rick Helling,30,TEX,AL,2,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Wes Helms,25,ATL,NL,100,239,216,28,48,10,3,10,36,1,1,21,56,0.222,0.293,0.435,0.728,94,3,1,0,1,2
Todd Helton,27,COL,NL,159,697,587,132,197,54,2,49,146,7,5,98,104,0.336,0.43200000000000005,0.685,1.1159999999999999,402,14,5,1,5,15
Rickey Henderson,42,SDP,NL,123,465,379,70,86,17,3,8,42,25,7,81,84,0.22699999999999998,0.366,0.35100000000000003,0.7170000000000001,133,8,3,0,2,0
Doug Henry,37,KCR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Felix Heredia,26,CHC,NL,46,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Gil Heredia,35,OAK,AL,1,3,3,0,1,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Matt Herges,31,LAD,NL,71,10,9,0,4,0,0,0,1,0,0,0,3,0.444,0.444,0.444,0.889,4,0,0,1,0,0
Chad Hermansen,23,PIT,NL,22,56,55,5,9,1,0,2,5,0,1,1,18,0.16399999999999998,0.179,0.29100000000000004,0.469,16,0,0,0,0,0
Dustin Hermanson,28,STL,NL,33,69,62,2,5,1,0,0,3,0,0,2,30,0.081,0.109,0.09699999999999999,0.20600000000000002,6,1,0,5,0,0
Alex Hernandez,24,PIT,NL,7,11,11,0,1,0,0,0,0,0,0,0,2,0.091,0.091,0.091,0.182,1,1,0,0,0,0
Carlos Hernandez,21,HOU,NL,3,6,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1,0,0,1,0,0
Jose Hernandez,31,MIL,NL,152,592,542,67,135,26,2,25,78,5,4,39,185,0.249,0.3,0.44299999999999995,0.743,240,9,2,5,4,8
Liván Hernández,26,SFG,NL,33,85,81,7,24,4,0,1,8,0,0,0,4,0.29600000000000004,0.29600000000000004,0.38299999999999995,0.679,31,4,0,4,0,0
Ramon Hernandez,25,OAK,AL,136,509,453,55,115,25,0,15,60,1,1,37,68,0.254,0.316,0.408,0.7240000000000001,185,10,6,9,4,3
Roberto Hernandez,36,KCR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Junior Herndon,22,SDP,NL,12,13,12,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Phil Hiatt,32,LAD,NL,30,53,50,6,12,3,0,2,6,0,0,3,19,0.24,0.28300000000000003,0.42,0.703,21,0,0,0,0,1
Richard Hidalgo,26,HOU,NL,146,593,512,70,141,29,3,19,80,3,5,54,107,0.275,0.35600000000000004,0.455,0.8109999999999999,233,15,16,0,11,3
Bobby Higginson,30,DET,AL,147,634,541,84,150,28,6,17,71,20,12,80,65,0.27699999999999997,0.36700000000000005,0.445,0.813,241,8,2,1,9,3
Glenallen Hill,36,ANA,AL,16,66,66,4,9,0,0,1,2,0,0,0,20,0.136,0.136,0.182,0.318,12,3,0,0,0,0
Shea Hillenbrand,25,BOS,AL,139,493,468,52,123,20,2,12,49,3,4,13,61,0.263,0.29100000000000004,0.391,0.682,183,12,7,1,4,3
AJ Hinch,27,KCR,AL,45,134,121,10,19,3,0,6,15,1,1,8,26,0.157,0.226,0.331,0.556,40,5,3,1,1,1
Brett Hinchliffe,26,NYM,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Sterling Hitchcock,30,SDP,NL,3,8,8,1,1,0,0,0,1,0,0,0,6,0.125,0.125,0.125,0.25,1,0,0,0,0,0
Denny Hocking,31,MIN,AL,112,363,327,34,82,16,2,3,25,6,1,29,67,0.251,0.315,0.33899999999999997,0.654,111,7,2,4,1,1
Trevor Hoffman,33,SDP,NL,60,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Todd Hollandsworth,28,COL,NL,33,125,117,21,43,15,1,6,19,5,0,8,20,0.368,0.408,0.667,1.075,78,1,0,0,0,2
Dave Hollins,35,CLE,AL,2,7,5,0,1,0,0,0,0,0,0,1,2,0.2,0.33299999999999996,0.2,0.5329999999999999,1,0,0,1,0,0
Chris Holt,29,DET,AL,2,4,4,0,1,1,0,0,0,0,0,0,3,0.25,0.25,0.5,0.75,2,0,0,0,0,0
Mike Holtz,28,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Paul Hoover,25,TBD,AL,3,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Tyler Houston,30,MIL,NL,75,256,235,36,68,7,0,12,38,0,0,18,62,0.289,0.34299999999999997,0.47200000000000003,0.815,111,3,1,2,0,1
Bob Howry,27,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Hubbard,30,TEX,AL,5,11,11,1,3,1,0,1,1,0,0,0,4,0.273,0.273,0.636,0.909,7,0,0,0,0,0
Trent Hubbard,37,KCR,AL,5,12,12,2,3,0,1,0,0,0,0,0,2,0.25,0.25,0.41700000000000004,0.667,5,0,0,0,0,0
Ken Huckaby,30,ARI,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Tim Hudson,25,OAK,AL,4,8,8,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Aubrey Huff,24,TBD,AL,111,434,411,42,102,25,1,8,45,1,3,23,72,0.248,0.28800000000000003,0.37200000000000005,0.66,153,18,0,0,0,2
Todd Hundley,32,CHC,NL,79,276,246,23,46,10,0,12,31,0,0,25,89,0.187,0.268,0.374,0.642,92,7,3,0,2,0
Brian Hunter,30,PHI,NL,83,166,145,22,40,6,0,2,16,14,3,16,25,0.276,0.344,0.359,0.7020000000000001,52,3,0,3,2,0
Torii Hunter,25,MIN,AL,148,603,564,82,147,32,5,27,92,9,6,29,125,0.261,0.306,0.479,0.784,270,12,8,1,1,0
Chad Hutchinson,24,STL,NL,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Adam Hyzdu,29,PIT,NL,51,77,72,7,15,1,0,5,9,0,1,4,18,0.20800000000000002,0.26,0.431,0.69,31,1,1,0,0,0
Raul Ibanez,29,KCR,AL,104,312,279,44,78,11,5,13,54,0,2,32,51,0.28,0.353,0.495,0.847,138,6,0,0,1,2
Brandon Inge,24,DET,AL,79,202,189,13,34,11,0,0,15,1,4,9,41,0.18,0.215,0.23800000000000002,0.45299999999999996,45,2,0,2,2,0
Hideki Irabu,32,MON,NL,2,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jason Isringhausen,28,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Cesar Izturis,21,TOR,AL,46,140,134,19,36,6,2,2,9,8,1,2,15,0.26899999999999996,0.27899999999999997,0.38799999999999996,0.667,52,0,0,4,0,0
Damian Jackson,27,SDP,NL,122,495,440,67,106,21,6,4,38,23,6,44,128,0.24100000000000002,0.316,0.34299999999999997,0.66,151,6,6,2,3,2
Michael Jackson,36,HOU,NL,63,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Ryan Jackson,29,DET,AL,79,126,118,19,25,4,2,2,11,3,1,5,26,0.212,0.25,0.331,0.581,39,1,1,2,0,0
John Jaha,35,OAK,AL,12,52,45,2,4,3,0,0,8,0,0,6,15,0.08900000000000001,0.192,0.156,0.348,7,3,0,0,1,0
Mike James,33,STL,NL,38,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Kevin Jarvis,31,SDP,NL,33,74,61,8,11,3,0,1,10,0,1,5,20,0.18,0.24600000000000002,0.27899999999999997,0.525,17,2,1,5,2,0
Stan Javier,37,SEA,AL,89,323,281,44,82,14,1,4,33,11,1,36,47,0.292,0.375,0.391,0.7659999999999999,110,8,2,3,1,1
Geoff Jenkins,26,MIL,NL,105,446,397,60,105,21,1,20,63,4,2,36,120,0.264,0.33399999999999996,0.474,0.8079999999999999,188,11,8,0,5,7
Jason Jennings,22,COL,NL,7,17,15,2,4,1,0,1,2,0,0,1,3,0.267,0.313,0.5329999999999999,0.846,8,0,0,1,0,0
Robin Jennings,29,CIN,NL,27,82,77,10,22,5,2,3,14,0,0,5,11,0.28600000000000003,0.32899999999999996,0.519,0.8490000000000001,40,0,0,0,0,1
Marcus Jensen,28,TEX,AL,11,25,25,0,4,1,0,0,2,0,0,0,9,0.16,0.16,0.2,0.36,5,1,0,0,0,0
Ryan Jensen,25,SFG,NL,9,13,12,0,2,0,0,0,2,0,0,1,3,0.16699999999999998,0.231,0.16699999999999998,0.397,2,0,0,0,0,0
Derek Jeter,27,NYY,AL,150,686,614,110,191,35,3,21,74,27,3,56,99,0.311,0.377,0.48,0.858,295,13,10,5,1,3
D'Angelo Jimenez,23,SDP,NL,86,349,308,45,85,19,0,3,33,2,3,39,68,0.276,0.355,0.36700000000000005,0.722,113,9,0,0,2,4
Jose Jimenez,27,COL,NL,56,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Brett Jodie,24,SDP,NL,7,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Adam Johnson,21,MIN,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Brian Johnson,33,LAD,NL,3,4,4,0,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Charles Johnson,29,FLA,NL,128,496,451,51,117,32,0,18,75,0,0,38,133,0.259,0.321,0.45,0.7709999999999999,203,8,4,0,3,2
Jason Johnson,27,BAL,AL,2,4,3,0,1,0,0,0,0,0,0,1,2,0.33299999999999996,0.5,0.33299999999999996,0.833,1,0,0,0,0,0
Mark Johnson,25,CHW,AL,61,211,173,21,43,6,1,5,18,2,1,23,31,0.249,0.33799999999999997,0.382,0.72,66,5,2,10,3,1
Mike Johnson,25,MON,NL,10,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Nick Johnson,22,NYY,AL,23,78,67,6,13,2,0,2,8,0,0,7,15,0.19399999999999998,0.308,0.313,0.621,21,3,4,0,0,0
Randy Johnson,37,ARI,NL,33,91,80,2,8,0,0,0,2,0,0,3,38,0.1,0.14300000000000002,0.1,0.243,8,3,1,7,0,0
Russ Johnson,28,TBD,AL,85,288,248,32,73,19,2,4,33,2,2,34,57,0.294,0.38,0.435,0.816,108,2,1,4,1,0
Andruw Jones,24,ATL,NL,161,693,625,104,157,25,2,34,104,11,4,56,142,0.251,0.312,0.461,0.772,288,10,3,0,9,3
Bobby Jones,31,SDP,NL,31,62,57,5,8,2,0,0,1,0,0,3,18,0.14,0.183,0.175,0.359,10,1,0,2,0,0
Chipper Jones,29,ATL,NL,159,677,572,113,189,33,5,38,102,9,10,98,82,0.33,0.42700000000000005,0.605,1.032,346,13,2,0,5,20
Jacque Jones,26,MIN,AL,149,520,475,57,131,25,0,14,49,12,9,39,92,0.276,0.335,0.41700000000000004,0.7509999999999999,198,10,3,2,0,2
Terry Jones,30,MON,NL,30,79,77,8,20,5,0,0,2,3,0,2,11,0.26,0.278,0.325,0.603,25,2,0,0,0,0
Todd Jones,33,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brian Jordan,34,ATL,NL,148,605,560,82,165,32,3,25,97,3,2,31,88,0.295,0.33399999999999996,0.496,0.83,278,18,6,0,8,3
Kevin Jordan,31,PHI,NL,68,127,113,9,27,5,0,1,13,0,0,14,21,0.239,0.32299999999999995,0.31,0.633,35,1,0,0,0,2
Wally Joyner,39,ANA,AL,53,161,148,14,36,5,1,3,14,1,1,13,18,0.243,0.304,0.35100000000000003,0.6559999999999999,52,3,0,0,0,0
Mike Judd,26,TEX,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
David Justice,35,NYY,AL,111,439,381,58,92,16,1,18,51,1,2,54,83,0.24100000000000002,0.33299999999999996,0.43,0.763,164,6,0,0,4,5
Gabe Kapler,25,TEX,AL,134,556,483,77,129,29,1,17,72,23,6,61,70,0.267,0.348,0.43700000000000006,0.785,211,10,3,2,7,2
Jason Karnuth,25,STL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Eric Karros,33,LAD,NL,121,485,438,42,103,22,0,15,63,3,1,41,101,0.235,0.303,0.38799999999999996,0.691,170,15,3,0,3,2
Steve Karsay,29,ATL,NL,43,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Randy Keisler,25,NYY,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jason Kendall,27,PIT,NL,157,672,606,84,161,22,2,10,53,13,14,44,48,0.266,0.335,0.358,0.693,217,18,20,0,2,4
Adam Kennedy,25,ANA,AL,137,532,478,48,129,25,3,6,40,12,7,27,71,0.27,0.318,0.37200000000000005,0.69,178,7,11,7,9,3
Joe Kennedy,22,TBD,AL,2,4,4,1,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Jeff Kent,33,SFG,NL,159,696,607,84,181,49,6,22,106,7,6,65,96,0.298,0.369,0.507,0.877,308,11,11,0,13,4
Bobby Kielty,24,MIN,AL,37,118,104,8,26,8,0,2,14,3,0,8,25,0.25,0.297,0.385,0.6809999999999999,40,2,1,0,5,2
Brooks Kieschnick,29,COL,NL,35,45,42,5,10,2,1,3,9,0,0,3,13,0.23800000000000002,0.289,0.5479999999999999,0.8370000000000001,23,1,0,0,0,0
Darryl Kile,32,STL,NL,33,81,71,5,9,4,0,1,4,0,0,5,33,0.127,0.184,0.225,0.41,16,0,0,5,0,0
Byung-Hyun Kim,22,ARI,NL,74,6,6,0,1,0,0,0,2,0,0,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,0,0,0
Sun-Woo Kim,23,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ray King,27,MIL,NL,79,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Gene Kingsale,24,SEA,AL,10,18,15,4,5,0,0,0,1,2,0,2,2,0.33299999999999996,0.444,0.33299999999999996,0.778,5,1,1,0,0,0
Mike Kinkade,28,BAL,AL,61,177,160,19,44,5,0,4,16,2,1,14,31,0.275,0.345,0.381,0.726,61,8,3,0,0,0
Ryan Klesko,30,SDP,NL,146,638,538,105,154,34,6,30,113,23,4,88,89,0.28600000000000003,0.384,0.539,0.9229999999999999,290,16,3,0,9,7
Steve Kline,28,STL,NL,85,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Chuck Knoblauch,32,NYY,AL,137,600,521,66,130,20,3,9,44,38,9,58,73,0.25,0.33899999999999997,0.35100000000000003,0.691,183,10,14,5,2,1
Randy Knorr,32,MON,NL,34,103,91,13,20,2,0,3,10,0,0,8,22,0.22,0.287,0.341,0.628,31,4,1,2,1,0
Eric Knott,26,ARI,NL,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Gary Knotts,24,FLA,NL,2,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Billy Koch,26,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ryan Kohlmeier,24,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brandon Kolb,27,MIL,NL,10,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Paul Konerko,25,CHW,AL,156,650,582,92,164,35,0,32,99,1,0,54,89,0.282,0.349,0.507,0.856,295,17,9,0,5,6
Mike Koplove,24,ARI,NL,9,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Corey Koskie,28,MIN,AL,153,649,562,100,155,37,2,26,103,27,6,68,118,0.276,0.36200000000000004,0.488,0.85,274,16,12,0,7,9
Mark Kotsay,25,SDP,NL,119,460,406,67,118,29,1,10,58,13,5,48,58,0.29100000000000004,0.366,0.441,0.807,179,11,2,1,3,1
Chad Kreuter,36,LAD,NL,73,234,191,21,41,11,1,6,17,0,0,41,52,0.215,0.355,0.377,0.732,72,5,1,0,1,2
Tim Laker,31,CLE,AL,16,40,33,5,6,0,0,1,5,0,0,6,8,0.182,0.308,0.273,0.58,9,1,0,1,0,0
Mike Lamb,25,TEX,AL,76,306,284,42,87,18,0,4,35,2,1,14,27,0.306,0.348,0.41200000000000003,0.76,117,6,5,1,2,1
Tom Lampkin,37,SEA,AL,79,231,204,28,46,10,0,5,22,1,0,18,41,0.225,0.309,0.348,0.657,71,4,7,1,1,1
Ray Lankford,34,SDP,NL,40,145,125,20,36,10,1,4,19,6,0,18,40,0.28800000000000003,0.386,0.48,0.866,60,2,2,0,0,1
Mike Lansing,33,BOS,AL,106,382,352,45,88,23,0,8,34,3,3,22,50,0.25,0.294,0.384,0.677,135,7,1,4,3,1
Barry Larkin,37,CIN,NL,45,185,156,29,40,12,0,2,17,3,2,27,25,0.256,0.373,0.37200000000000005,0.745,58,2,2,0,0,2
Brandon Larson,25,CIN,NL,14,35,33,2,4,2,0,0,1,0,0,2,10,0.121,0.171,0.182,0.353,6,1,0,0,0,0
Jason LaRue,27,CIN,NL,121,403,364,39,86,21,2,12,43,3,3,27,106,0.23600000000000002,0.303,0.40399999999999997,0.7070000000000001,147,11,9,1,2,4
Chris Latham,28,TOR,AL,43,84,73,12,20,3,1,2,10,4,1,10,28,0.27399999999999997,0.369,0.425,0.794,31,1,1,0,0,1
Brian Lawrence,25,SDP,NL,25,29,26,0,3,2,0,0,3,0,0,0,7,0.115,0.111,0.192,0.303,5,0,0,2,1,0
Matt Lawton,29,NYM,NL,48,213,183,24,45,11,1,3,13,10,2,22,34,0.24600000000000002,0.35200000000000004,0.366,0.718,67,2,8,0,0,0
Jalal Leach,32,SFG,NL,8,12,10,0,1,0,0,0,1,0,0,2,3,0.1,0.25,0.1,0.35,1,0,0,0,0,0
Matt LeCroy,25,MIN,AL,15,42,40,6,17,5,0,3,12,0,1,0,8,0.425,0.429,0.775,1.204,31,0,1,0,1,0
Ricky Ledee,27,TEX,AL,78,272,242,33,56,21,1,2,36,3,3,23,58,0.231,0.303,0.35100000000000003,0.654,85,3,3,1,3,0
Carlos Lee,25,CHW,AL,150,605,558,75,150,33,3,24,84,17,7,38,85,0.26899999999999996,0.321,0.46799999999999997,0.789,261,15,6,1,2,2
David Lee,28,SDP,NL,38,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Derrek Lee,25,FLA,NL,158,625,561,83,158,37,4,21,75,4,2,50,126,0.282,0.34600000000000003,0.474,0.82,266,18,8,0,6,1
Travis Lee,26,PHI,NL,157,640,555,75,143,34,2,20,90,3,4,71,109,0.258,0.341,0.434,0.775,241,15,4,1,9,5
Al Leiter,35,NYM,NL,27,64,62,2,4,0,1,0,3,0,0,2,28,0.065,0.094,0.09699999999999999,0.191,6,0,0,0,0,0
Mark Leiter,38,MIL,NL,20,7,7,0,1,0,0,0,0,0,0,0,4,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,0
Curt Leskanic,33,MIL,NL,66,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Al Levine,33,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jesse Levis,33,MIL,NL,12,36,33,6,8,2,0,0,3,0,0,3,7,0.242,0.306,0.303,0.609,10,1,0,0,0,0
Allen Levrault,23,MIL,NL,30,41,33,1,2,0,0,0,1,0,0,1,14,0.061,0.086,0.061,0.146,2,0,0,6,1,0
Darren Lewis,33,BOS,AL,82,180,164,18,46,9,1,1,12,5,5,8,25,0.28,0.326,0.366,0.6920000000000001,60,2,3,5,0,0
Mark Lewis,31,CLE,AL,6,13,13,1,1,0,0,0,0,0,0,0,4,0.077,0.077,0.077,0.154,1,0,0,0,0,0
Cory Lidle,29,OAK,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jon Lieber,31,CHC,NL,33,87,76,3,12,2,0,0,2,0,0,2,22,0.158,0.179,0.184,0.364,14,2,0,9,0,0
Mike Lieberthal,29,PHI,NL,34,136,121,21,28,8,0,2,11,0,0,12,21,0.231,0.316,0.34700000000000003,0.6629999999999999,42,2,3,0,0,2
Jeff Liefer,26,CHW,AL,83,279,254,36,65,13,0,18,39,0,1,20,69,0.256,0.313,0.52,0.833,132,6,2,1,2,1
Kerry Ligtenberg,30,ATL,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ted Lilly,25,NYY,AL,2,3,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,2,0,0
Jose Lima,28,DET,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mike Lincoln,26,PIT,NL,30,5,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,1,0,0
Scott Linebrink,24,HOU,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Felipe Lira,29,MON,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
