playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,nameFirst,nameLast,weight,height,bats,throws,debutGame,finalGame
mackoro01,1976,6,20,USA,IL,Oak Lawn,Rob,Mackowiak,166,70,L,R,2001-05-19,2008-06-05
mackost01,1954,9,6,USA,IA,Burlington,Steve,Macko,160,70,L,R,1979-08-18,1980-08-06
mackqu01,1965,9,11,USA,CA,Los Angeles,Quinn,Mack,185,70,L,L,1994-06-16,1994-06-21
mackra01,1916,8,31,USA,OH,Cleveland,Ray,Mack,200,72,R,R,1938-09-09,1947-09-28
mackre01,1866,5,2,Ireland,,,Reddy,Mack,182,68,R,,1885-09-16,1890-09-30
macksh01,1963,12,7,USA,CA,Los Angeles,Shane,Mack,185,72,R,R,1987-05-25,1998-07-30
mackto01,1961,4,30,USA,KY,Lexington,Tony,Mack,177,70,R,R,1985-07-27,1985-07-27
maclaev01,1982,11,4,USA,CA,Chico,Evan,MacLane,185,74,L,L,2010-07-07,2010-07-18
maclebi01,1942,5,13,USA,MA,Gloucester,Billy,MacLeod,190,74,L,L,1962-09-13,1962-09-22
maclilo01,1967,2,17,USA,MO,St. Louis,Lonnie,Maclin,185,72,L,L,1993-09-07,1993-10-03
maconma01,1915,10,14,USA,FL,Pensacola,Max,Macon,175,75,L,L,1938-04-21,1947-04-17
macphha01,1926,7,10,USA,MA,North Andover,Harry,MacPherson,150,70,R,R,1944-08-14,1944-08-14
macphla99,1890,2,3,USA,MI,Cass City,Larry,MacPhail,,,,,,
macphle99,1917,10,25,USA,TN,Nashville,Lee,MacPhail,,,,,,
macphwa01,1899,12,23,USA,NY,Brooklyn,Waddy,MacPhee,140,68,R,R,1922-09-27,1922-09-30
macrasc01,1974,8,13,USA,MI,Dearborn,Scott,MacRae,205,75,R,R,2001-07-24,2001-10-06
macrima01,1982,5,29,USA,IA,Des Moines,Matt,Macri,215,74,R,R,2008-05-24,2008-09-19
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,155,66,R,L,1879-05-05,1886-10-14
macwhke01,1955,12,30,USA,MA,Worcester,Keith,MacWhorter,190,76,R,R,1980-05-10,1980-10-05
maddebu01,1882,9,14,USA,MA,Boston,Bunny,Madden,190,70,R,R,1909-06-03,1911-09-21
maddecl01,1921,9,26,USA,AZ,Lowell,Clarence,Maddern,185,73,R,R,1946-09-17,1951-09-25
maddefr01,1892,10,17,USA,PA,Pittsburgh,Frank,Madden,,68,,,1914-07-04,1914-08-05
maddege01,1890,6,5,USA,WV,Elm Grove,Gene,Madden,155,70,L,R,1916-04-20,1916-04-20
maddeki01,1867,10,2,USA,ME,Portland,Kid,Madden,130,67,L,L,1887-05-06,1891-10-06
maddele01,1890,7,2,USA,OH,Toledo,Len,Madden,165,74,L,L,1912-08-31,1912-09-19
maddemi01,1957,1,13,USA,CO,Denver,Mike,Madden,190,73,L,L,1983-04-05,1986-06-11
maddemo01,1960,8,31,USA,SC,Laurens,Morris,Madden,155,72,L,L,1987-06-11,1989-06-23
maddeto01,1883,7,31,USA,PA,Philadelphia,Tommy,Madden,160,71,L,L,1906-09-10,1910-04-15
maddoau01,1991,5,13,USA,FL,Jacksonville,Austin,Maddox,220,74,R,R,2017-06-17,2017-09-28
maddoel01,1947,12,21,USA,NJ,East Orange,Elliott,Maddox,180,71,R,R,1970-04-07,1980-10-01
maddoga01,1949,9,1,USA,OH,Cincinnati,Garry,Maddox,175,75,R,R,1972-04-25,1986-04-20
maddoje01,1953,7,28,USA,CA,Whittier,Jerry,Maddox,200,74,R,R,1978-06-03,1978-06-16
maddojo99,1954,2,8,USA,PA,Hazleton,Joe,Maddon,190,71,R,R,,
maddoni01,1886,11,9,USA,MD,Govanstown,Nick,Maddox,175,72,L,R,1907-09-13,1910-09-12
maddugr01,1966,4,14,USA,TX,San Angelo,Greg,Maddux,170,72,R,R,1986-09-03,2008-09-27
maddumi01,1961,8,27,USA,OH,Dayton,Mike,Maddux,180,74,L,R,1986-06-03,2000-07-04
madigto01,1868,7,18,USA,DC,Washington,Tony,Madigan,126,65,,R,1886-07-10,1886-09-04
madisar01,1871,1,14,USA,MA,Clarksburg,Art,Madison,165,69,R,R,1895-09-09,1899-08-22
madisda01,1921,2,1,USA,MS,Brooksville,Dave,Madison,190,75,R,R,1950-09-26,1953-08-20
madissc01,1959,9,12,USA,FL,Pensacola,Scotti,Madison,185,71,B,R,1985-07-06,1989-10-01
madjeed01,1908,7,20,USA,NY,Far Rockaway,Ed,Madjeski,178,71,R,R,1932-05-02,1937-10-03
madlobi01,1951,1,12,USA,TN,Memphis,Bill,Madlock,180,71,R,R,1973-09-07,1987-10-04
madrial01,1963,4,18,USA,AZ,Springerville,Alex,Madrid,200,75,R,R,1987-07-20,1989-05-30
madribo01,1976,2,28,USA,IL,Oak Lawn,Bobby,Madritsch,190,74,L,L,2004-07-21,2005-04-06
madrini01,1997,3,5,USA,CA,Sacramento,Nick,Madrigal,175,68,R,R,2020-07-31,2021-04-20
madrisa01,1920,6,9,USA,TX,El Paso,Sal,Madrid,165,69,R,R,1947-09-17,1947-09-28
madriwa01,1984,3,21,D.R.,San Pedro de Macoris,San Pedro de Macoris,Warner,Madrigal,235,73,R,R,2008-07-02,2009-09-24
madsory01,1980,8,28,USA,CA,Long Beach,Ryan,Madson,234,78,L,R,2003-09-27,2018-09-29
madurca01,1974,9,5,Aruba,,Santa Cruz,Calvin,Maduro,175,72,R,R,1996-09-08,2002-06-04
maedake01,1988,4,11,Japan,Osaka,Senboku-gun,Kenta,Maeda,185,73,R,R,2016-04-06,2021-04-21
maesthe01,1935,4,19,Cuba,La Habana,La Habana,Hector,Maestri,170,70,R,R,1960-09-24,1961-09-17
magadda01,1962,9,30,USA,FL,Tampa,Dave,Magadan,190,75,L,R,1986-09-07,2001-09-26
magalev01,1965,11,6,Mexico,Chihuahua,El Sauz,Ever,Magallanes,165,70,L,R,1991-05-17,1991-05-22
mageebi01,1875,7,6,CAN,NB,,Bill,Magee,154,70,R,R,1897-05-18,1902-06-07
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,165,71,B,R,1911-07-04,1919-09-28
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,179,71,R,R,1904-06-29,1919-09-27
mageewe01,1972,8,3,USA,MS,Hattiesburg,Wendell,Magee,225,72,R,R,1996-08-16,2002-09-01
maggeha01,1883,2,13,USA,IN,Cromwell,Harl,Maggert,155,68,L,R,1907-09-04,1912-10-03
maggeha02,1914,5,4,USA,CA,Los Angeles,Harl,Maggert,190,72,R,R,1938-04-19,1938-10-01
magilma01,1989,11,10,USA,CA,Simi Valley,Matt,Magill,210,75,R,R,2013-04-27,2020-08-27
maglisa01,1917,4,26,USA,NY,Niagara Falls,Sal,Maglie,180,74,R,R,1945-08-09,1958-08-31
magnami01,1965,6,17,USA,CA,Glendale,Mike,Magnante,180,73,L,L,1991-04-22,2002-07-29
magnejo01,1855,,,,,,John,Magner,170,67,,,1879-07-14,1879-07-14
magnest01,1888,2,10,USA,MI,Kalamazoo,Stubby,Magner,135,63,R,R,1911-07-12,1911-09-30
magnida01,1991,5,24,USA,TX,Dallas,Damien,Magnifico,205,73,R,R,2016-08-16,2017-06-03
magnuji01,1946,8,18,USA,WI,Marinette,Jim,Magnuson,190,74,R,L,1970-06-28,1973-05-27
magnutr01,1985,6,6,CAN,BC,Vancouver,Trystan,Magnuson,220,79,L,R,2011-05-17,2011-08-15
magooge01,1875,3,27,USA,ME,St. Albans,George,Magoon,160,70,R,R,1898-06-29,1903-09-28
magrajo01,1964,7,2,USA,IA,Des Moines,Joe,Magrane,225,78,R,L,1987-04-25,1996-06-21
magrato01,1963,12,9,USA,FL,Hollywood,Tom,Magrann,177,75,R,R,1989-09-07,1989-10-01
magripe01,1942,6,8,USA,CA,San Francisco,Pete,Magrini,195,72,R,R,1966-04-13,1966-05-09
magruch01,1977,4,26,USA,WA,Tacoma,Chris,Magruder,200,71,B,R,2001-09-04,2005-09-28
maguifr01,1899,5,10,USA,MA,Roxbury,Freddie,Maguire,155,71,R,R,1922-09-22,1931-09-27
maguija01,1925,2,5,USA,MO,St. Louis,Jack,Maguire,165,71,R,R,1950-04-18,1951-09-09
mahadji01,1902,4,22,USA,NY,Cortland,Jim,Mahady,170,71,R,R,1921-10-02,1921-10-02
mahafar01,1938,6,4,USA,OH,Cincinnati,Art,Mahaffey,185,73,R,R,1960-07-30,1966-07-17
mahaflo01,1874,1,3,USA,KY,Dayton,Lou,Mahaffey,170,69,R,R,1898-04-26,1898-04-26
mahafro01,1904,2,9,USA,SC,Belton,Roy,Mahaffey,180,72,R,R,1926-08-31,1936-07-28
mahanar01,1913,6,8,USA,MA,Somerville,Art,Mahan,178,71,L,L,1940-04-30,1940-09-29
maharbi01,1881,3,19,USA,PA,Philadelphia,Billy,Maharg,155,64,R,R,1912-05-18,1916-10-05
maharfr01,1878,12,4,USA,MA,Natick,Frank,Mahar,,70,,R,1902-08-29,1902-08-29
maharke01,1981,6,8,USA,MI,Pontiac,Kevin,Mahar,210,77,R,R,2007-05-16,2007-05-22
mahayro01,1971,6,28,USA,IL,Crestwood,Ron,Mahay,200,74,L,L,1995-05-21,2010-08-21
maherto01,1875,10,3,USA,NY,,Tom,Maher,,,,,1902-04-24,1902-04-26
mahlbgr01,1952,8,8,USA,WI,Milwaukee,Greg,Mahlberg,180,70,R,R,1978-09-24,1979-09-30
mahlegr01,1993,4,17,USA,CA,Los Alamitos,Greg,Mahle,230,74,L,L,2016-04-13,2016-06-08
mahlemi01,1952,7,30,USA,AL,Montgomery,Mickey,Mahler,189,75,B,L,1977-09-13,1986-09-28
mahleri01,1953,8,5,USA,TX,Austin,Rick,Mahler,195,73,R,R,1979-04-20,1991-08-06
mahlety01,1994,9,29,USA,CA,Newport Beach,Tyler,Mahle,210,75,R,R,2017-08-27,2021-04-21
maholpa01,1982,6,25,USA,MS,Greenwood,Paul,Maholm,245,74,L,L,2005-08-30,2014-08-01
mahompa01,1970,8,9,USA,TX,Bryan,Pat,Mahomes,175,73,R,R,1992-04-12,2003-08-26
mahonal01,1909,9,23,USA,NE,Albion,Al,Mahon,160,71,L,L,1930-04-22,1930-05-11
mahonbo01,1928,6,20,USA,MN,Le Roy,Bob,Mahoney,185,73,R,R,1951-05-03,1952-06-14
mahonch01,1885,6,11,USA,MA,Milton,Chris,Mahoney,160,69,R,R,1910-07-12,1910-10-08
mahonda01,1864,3,20,USA,MA,Springfield,Dan,Mahoney,165,69,R,R,1892-08-20,1895-07-30
mahonda02,1888,9,6,USA,MA,Haverhill,Danny,Mahoney,145,66,R,R,1911-05-15,1911-05-15
mahonji01,1934,5,26,USA,NJ,Englewood,Jim,Mahoney,175,72,R,R,1959-07-28,1965-06-14
mahonjo01,1987,2,1,USA,NY,Albany,Joe,Mahoney,245,78,L,L,2012-07-07,2013-04-27
mahonmi01,1873,12,5,USA,MA,Boston,Mike,Mahoney,220,76,R,,1897-05-18,1898-04-17
mahonmi02,1972,12,5,USA,IA,Des Moines,Mike,Mahoney,200,73,R,R,2000-09-08,2005-09-24
mahtomi01,1989,11,30,USA,LA,Lafayette,Mikie,Mahtook,220,74,R,R,2015-04-10,2019-04-10
maierbo01,1915,9,5,USA,NJ,Dunellen,Bob,Maier,180,68,R,R,1945-04-17,1945-09-20
maiermi01,1982,6,30,USA,MI,Petoskey,Mitch,Maier,210,75,L,R,2006-09-23,2012-06-30
mailelu01,1991,2,6,USA,KY,Edgewood,Luke,Maile,225,75,R,R,2015-09-01,2019-09-29
mailhem01,1908,12,16,USA,CA,Berkeley,Emil,Mailho,165,70,L,L,1936-04-14,1936-06-04
mailsdu01,1894,10,1,USA,CA,San Quentin,Duster,Mails,195,72,L,L,1915-09-28,1926-04-29
mainal01,1884,5,13,USA,MI,Montrose,Alex,Main,195,77,L,R,1914-04-18,1918-06-29
mainejo01,1981,5,8,USA,VA,Fredericksburg,John,Maine,220,76,R,R,2004-07-23,2013-04-18
mainesc01,1985,2,2,USA,FL,Palm Beach Gardens,Scott,Maine,225,75,L,L,2010-08-27,2012-10-01
mainsji01,1922,6,12,USA,ME,Bridgton,Jim,Mains,190,74,R,R,1943-08-22,1943-08-22
mainswi01,1868,7,7,USA,ME,North Windham,Willard,Mains,190,74,L,R,1888-08-03,1896-06-02
mainwo01,1922,2,12,USA,CA,Delano,Woody,Main,195,75,R,R,1948-04-21,1953-04-28
maireos01,1975,7,30,Nicaragua,Chinandega,Chinandega,Oswaldo,Mairena,165,71,L,L,2000-09-05,2002-09-28
maisech01,1894,4,21,USA,MD,Catonsville,Charlie,Maisel,,72,R,R,1915-10-02,1915-10-02
maisefr01,1889,12,23,USA,MD,Catonsville,Fritz,Maisel,170,67,R,R,1913-08-11,1918-08-28
maisege01,1892,3,12,USA,MD,Catonsville,George,Maisel,180,70,R,R,1913-05-01,1922-09-30
majesha01,1916,12,13,USA,NY,Staten Island,Hank,Majeski,174,69,R,R,1939-05-17,1955-07-26
majewga01,1980,2,26,USA,TX,Houston,Gary,Majewski,200,74,R,R,2004-08-26,2010-07-20
majewva01,1981,6,19,USA,NJ,New Brunswick,Val,Majewski,220,74,L,L,2004-08-20,2004-09-08
makitka01,1984,11,10,Japan,Shizuoka,Yaizu,Kazuhisa,Makita,181,70,R,R,2018-03-30,2018-09-29
makosfr01,1910,1,20,USA,NJ,Boonton,Frank,Makosky,185,73,R,R,1937-04-30,1937-09-30
makowto01,1950,12,22,USA,NY,Buffalo,Tom,Makowski,185,71,R,L,1975-05-01,1975-05-23
maksumi01,1966,5,28,USA,IL,Belleville,Mike,Maksudian,220,71,L,R,1992-09-02,1994-08-10
malarbi01,1878,11,26,USA,IL,Port Byron,Bill,Malarkey,185,70,R,R,1908-04-16,1908-08-16
malarjo01,1872,5,4,USA,OH,Springfield,John,Malarkey,155,71,,R,1894-09-21,1903-09-20
malasma01,1978,1,17,USA,OH,Youngstown,Mark,Malaska,190,75,L,L,2003-07-17,2004-07-24
malavjo01,1971,5,31,Venezuela,Sucre,Cumana,Jose,Malave,212,74,R,R,1996-05-23,1997-08-30
malaych01,1879,6,13,USA,NY,Brooklyn,Charlie,Malay,175,71,B,R,1905-04-24,1905-10-07
malayjo01,1905,10,25,USA,NY,Brooklyn,Joe,Malay,175,72,L,L,1933-09-07,1935-04-19
maldoca01,1960,9,5,P.R.,,Humacao,Candy,Maldonado,185,72,R,R,1981-09-07,1995-09-29
maldoca02,1966,10,18,Panama,Panama,Chepo,Carlos,Maldonado,175,74,R,R,1990-09-16,1993-10-03
maldoca03,1979,1,3,Venezuela,Zulia,Maracaibo,Carlos,Maldonado,260,74,R,R,2006-09-08,2012-05-29
maldoma01,1986,8,16,P.R.,,Naguabo,Martin,Maldonado,230,72,R,R,2011-09-03,2021-04-21
malerji01,1958,8,16,USA,NY,New York,Jim,Maler,230,76,R,R,1981-09-03,1983-07-24
malinto01,1909,10,7,USA,IL,Collinsville,Tony,Malinosky,165,70,R,R,1937-04-26,1937-07-16
maliscy01,1907,2,26,USA,PA,Philadelphia,Cy,Malis,175,71,R,R,1934-08-17,1934-08-17
malkmbo01,1931,7,4,USA,NJ,Newark,Bobby,Malkmus,175,69,R,R,1957-06-01,1962-05-15
mallebr01,1975,1,19,USA,GA,Dublin,Brian,Mallette,185,72,R,R,2002-04-12,2002-05-23
malleje01,1935,9,18,USA,MO,Bonne Terre,Jerry,Mallett,208,77,R,R,1959-09-19,1959-09-27
mallema01,1922,1,30,USA,NY,Syracuse,Mal,Mallette,200,74,L,L,1950-09-25,1950-09-29
malliro01,1964,11,16,USA,OR,St. Helens,Rob,Mallicoat,180,75,L,L,1987-09-11,1992-09-22
malloal01,1886,10,31,USA,NC,Laurinburg,Alex,Malloy,180,74,R,R,1910-09-10,1910-10-09
mallobe01,1894,3,31,USA,MD,Baltimore,Ben,Mallonee,150,66,L,L,1921-09-14,1921-09-23
mallobo01,1918,5,28,USA,PA,Canonsburg,Bob,Malloy,185,71,R,R,1943-05-04,1949-05-06
mallobo02,1964,11,24,USA,VA,Arlington,Bob,Malloy,200,77,R,R,1987-05-26,1990-06-08
mallohe01,1885,6,1,USA,OH,Massillon,Herm,Malloy,,72,R,R,1907-10-06,1908-06-01
malloji01,1918,9,1,USA,VA,Lawrenceville,Jim,Mallory,170,73,R,R,1940-09-08,1945-08-25
malloju01,1900,4,4,USA,NC,Charlotte,Jule,Mallonee,180,74,L,R,1925-08-04,1925-08-23
mallole01,1905,11,21,USA,TX,Sweetwater,Les,Mallon,160,68,R,R,1931-04-14,1935-09-29
malloma01,1972,4,6,USA,FL,Gainesville,Marty,Malloy,160,70,L,R,1998-09-06,2002-06-07
mallosh01,1953,7,16,USA,IL,Argo,Sheldon,Mallory,175,74,L,L,1977-04-10,1977-09-27
malmbha01,1925,7,31,USA,AL,Fairfield,Harry,Malmberg,170,73,R,R,1955-04-12,1955-09-11
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,177,70,L,R,1901-05-02,1908-10-06
malonch01,1886,5,22,USA,MA,Cambridge,Charlie,Maloney,155,68,R,R,1908-08-10,1908-08-10
malonch02,1965,7,8,USA,AR,Harrisburg,Chuck,Malone,250,79,R,R,1990-09-06,1990-10-03
maloned01,1920,6,16,USA,IL,Chicago,Eddie,Malone,175,70,R,R,1949-07-17,1950-06-25
malonfe01,1844,8,,Ireland,Tyrone,,Fergy,Malone,156,68,R,L,1871-06-03,1884-04-17
malonji01,1940,6,2,USA,CA,Fresno,Jim,Maloney,190,74,L,R,1960-07-27,1971-09-21
malonjo01,1856,,,USA,NY,Brooklyn,Robert,Maloney,,,,,1876-09-15,1877-08-28
malonle01,1897,3,13,USA,MD,Baltimore,Lew,Malone,175,71,R,R,1915-05-31,1919-09-27
malonma01,,,,,,,Martin,Malone,,,,,1872-06-20,1872-09-13
malonma02,1984,1,16,USA,OH,Sandusky,Matt,Maloney,210,76,L,L,2009-06-06,2012-05-05
malonpa01,1888,1,19,USA,CT,Grosvenor Dale,Pat,Maloney,150,72,R,R,1912-06-19,1912-08-10
malonpa02,1902,9,25,USA,PA,Altoona,Pat,Malone,200,72,L,R,1928-04-12,1937-09-28
malonse01,1971,5,25,USA,RI,South Kingstown,Sean,Maloney,210,79,R,R,1997-04-28,1998-09-26
maloypa01,1892,6,4,USA,OH,Bascom,Paul,Maloy,185,71,R,R,1913-07-11,1913-07-22
maltzgo01,1912,9,4,USA,TX,Utopia,Gordon,Maltzberger,170,72,R,R,1943-04-27,1947-09-17
malzofr01,1930,2,28,USA,NY,Bronx,Frank,Malzone,180,70,R,R,1955-09-17,1966-10-01
mamaual01,1894,5,30,USA,PA,Pittsburgh,Al,Mamaux,168,72,R,R,1913-09-23,1924-09-02
manaese01,1992,2,1,USA,IN,Valparaiso,Sean,Manaea,245,77,R,L,2016-04-29,2021-04-20
mancitr01,1992,3,18,USA,FL,Winter Haven,Trey,Mancini,230,75,R,R,2016-09-20,2021-04-21
mancufr01,1918,5,23,USA,TX,Houston,Frank,Mancuso,195,72,R,R,1944-04-18,1947-09-26
mancugu01,1905,12,5,USA,TX,Galveston,Gus,Mancuso,185,70,R,R,1928-04-30,1945-09-11
mandaca01,1886,11,16,USA,KS,Little River,Carl,Manda,170,70,R,R,1914-09-11,1914-09-22
mandeha01,1917,6,14,USA,IA,Waukee,Hal,Manders,187,72,R,R,1941-08-12,1946-09-24
manesse01,1988,10,14,USA,NC,Pinehurst,Seth,Maness,190,72,R,R,2013-05-03,2017-06-04
mangaji01,1929,9,24,USA,CA,San Francisco,Jim,Mangan,190,70,R,R,1952-04-16,1956-08-04
mangima01,1985,12,21,USA,MA,Springfield,Matt,Mangini,230,76,L,R,2010-09-23,2010-10-03
manguan01,1947,3,19,P.R.,,Juana Diaz,Angel,Mangual,178,70,R,R,1969-09-15,1976-06-20
manguge01,1890,5,22,USA,NY,Red Creek,George,Mangus,165,71,L,R,1912-08-20,1912-09-20
mangule01,1896,5,24,USA,NC,Durham,Leo,Mangum,187,73,R,R,1924-07-11,1935-05-11
mangupe01,1952,5,23,P.R.,,Ponce,Pepe,Mangual,157,70,R,R,1972-09-06,1977-10-02
maniocl01,1896,10,30,USA,MO,Big River,Clyde,Manion,175,71,R,R,1920-05-05,1934-09-30
mankoph01,1953,1,9,USA,NY,Buffalo,Phil,Mankowski,180,72,L,R,1976-08-30,1982-07-21
manleef99,1897,3,27,USA,PA,Philadelphia,Effa,Manley,,,,,,
manloch01,1862,10,8,USA,PA,Philadelphia,Charlie,Manlove,165,69,R,R,1884-05-31,1884-06-17
mannbr01,1984,5,16,USA,WA,Tacoma,Brandon,Mann,200,74,L,L,2018-05-13,2018-09-29
mannfr01,1858,4,1,USA,VT,Sutton,Fred,Mann,178,70,L,R,1882-05-01,1887-10-10
mannga01,1915,11,16,USA,TX,Brandon,Garth,Mann,155,72,R,R,1944-05-14,1944-05-14
mannich01,1979,3,31,USA,FL,Winter Haven,Charlie,Manning,185,74,L,L,2008-05-24,2008-09-26
mannida01,1972,8,14,USA,NY,Buffalo,David,Manning,210,75,R,R,2003-08-02,2003-08-09
mannier01,1890,10,9,USA,AL,Florala,Ernie,Manning,175,72,L,R,1914-05-03,1914-06-14
mannija01,1853,12,20,USA,MA,Braintree,Jack,Manning,158,68,R,R,1873-04-23,1886-10-14
manniji01,1862,1,31,USA,MA,Fall River,Jim,Manning,157,67,B,R,1884-05-16,1889-10-13
manniji02,1943,7,21,USA,MI,L'Anse,Jim,Manning,185,73,R,R,1962-04-15,1962-05-02
manniri01,1954,9,2,USA,NY,Niagara Falls,Rick,Manning,180,73,L,R,1975-05-23,1987-10-04
manniru01,1883,4,29,USA,PA,Chambersburg,Rube,Manning,180,72,R,R,1907-09-25,1910-08-22
manniti01,1853,12,3,United Kingdom,Oxfordshire,Henley-on-Thames,Tim,Manning,170,70,R,R,1882-05-01,1885-07-20
mannji01,1974,11,17,USA,MA,Brockton,Jim,Mann,225,75,R,R,2000-05-29,2003-08-01
mannjo01,1898,2,4,USA,IN,Fontanet,Johnny,Mann,160,71,R,R,1928-04-18,1928-05-23
mannke01,1967,8,17,USA,CA,Santa Monica,Kelly,Mann,215,75,R,R,1989-09-04,1990-10-03
mannle01,1892,11,18,USA,NE,Lincoln,Les,Mann,172,69,R,R,1913-04-30,1928-09-30
mannodo01,1915,5,4,USA,PA,Williamsport,Don,Manno,190,73,R,R,1940-09-22,1941-07-10
manonju01,1973,6,10,D.R.,Distrito Nacional,Guerra,Julio,Manon,200,72,L,R,2003-06-05,2006-10-01
manonra01,1968,1,20,D.R.,Distrito Nacional,Santo Domingo,Ramon,Manon,150,72,R,R,1990-04-19,1990-04-19
manrifr01,1961,11,5,Venezuela,Bolivar,Ciudad Bolivar,Fred,Manrique,175,73,R,R,1981-08-23,1991-05-11
mansejo01,1859,,,USA,NY,Auburn,John,Mansell,168,70,L,,1882-05-09,1882-07-22
mansemi01,1858,1,15,USA,NY,Auburn,Mike,Mansell,175,71,L,,1879-05-01,1884-10-15
manseto01,1855,1,1,USA,NY,Auburn,Tom,Mansell,160,68,L,R,1879-05-01,1884-10-15
manshje01,1985,1,16,USA,TX,San Antonio,Jeff,Manship,205,74,R,R,2009-08-15,2016-10-01
mansklo01,1884,7,4,USA,WI,Milwaukee,Lou,Manske,,72,L,L,1906-08-31,1906-09-07
mantema01,1973,7,7,USA,FL,Tampa,Matt,Mantei,181,73,R,R,1995-06-18,2005-07-01
mantife01,1934,7,29,P.R.,,Isabella,Felix,Mantilla,160,72,R,R,1956-06-21,1966-10-02
mantijo01,1991,3,1,USA,VA,Danville,Joe,Mantiply,219,76,R,L,2016-09-03,2020-09-08
mantlmi01,1931,10,20,USA,OK,Spavinaw,Mickey,Mantle,195,71,B,R,1951-04-17,1968-09-28
mantoje01,1964,8,23,USA,PA,Bristol,Jeff,Manto,210,75,R,R,1990-06-07,2000-04-20
manueba01,1965,8,12,USA,LA,Mamou,Barry,Manuel,175,71,R,R,1991-09-06,1998-08-08
manuech01,1944,1,4,USA,WV,Northfork,Charlie,Manuel,195,76,L,R,1969-04-08,1975-09-21
manueje01,1953,12,23,USA,GA,Hahira,Jerry,Manuel,165,72,B,R,1975-09-18,1982-05-30
manuemo01,1881,10,16,USA,IL,Metropolis,Moxie,Manuel,170,71,R,,1905-09-25,1908-09-14
manuero01,1983,7,9,USA,TX,Houston,Robert,Manuel,205,75,R,R,2009-07-09,2010-10-02
manusfr01,1883,9,18,USA,AL,Tuscumbia,Frank,Manush,175,70,R,R,1908-08-31,1908-10-02
manushe01,1901,7,20,USA,AL,Tuscumbia,Heinie,Manush,200,73,L,L,1923-04-20,1939-05-22
manvidi01,1926,12,25,USA,IA,Des Moines,Dick,Manville,192,76,R,R,1950-04-30,1952-09-10
manwaki01,1965,7,15,USA,NY,Elmira,Kirt,Manwaring,185,71,R,R,1987-09-15,1999-10-03
manzajo01,1967,10,16,D.R.,San Pedro de Macoris,San Pedro de Macoris,Josias,Manzanillo,190,72,R,R,1991-10-05,2004-09-22
manzara01,1963,10,17,D.R.,San Pedro de Macoris,San Pedro de Macoris,Ravelo,Manzanillo,210,72,L,L,1988-09-25,1995-05-09
manzeto01,1983,4,16,USA,LA,Chalmette,Tommy,Manzella,200,74,R,R,2009-09-08,2010-10-03
mapelro01,1890,3,9,USA,MO,Lee's Summit,Rolla,Mapel,165,71,L,L,1919-08-31,1919-09-11
mapescl01,1922,3,13,USA,NE,Sutherland,Cliff,Mapes,205,75,L,R,1948-04-20,1952-09-28
mapledi01,1992,5,9,USA,NC,Sanford,Dillon,Maples,230,74,R,R,2017-09-03,2021-04-16
mapleho01,1903,7,20,USA,MO,Adrian,Howard,Maple,175,67,L,R,1932-05-19,1932-09-18
mappege01,1865,12,25,USA,MO,St. Louis,George,Mappes,200,68,,,1885-09-23,1886-10-09
marakpa01,1965,8,2,United Kingdom,Suffolk,Lakenheath,Paul,Marak,175,74,R,R,1990-09-01,1990-10-02
marange01,1932,1,15,CAN,QC,Levis,Georges,Maranda,195,74,R,R,1960-04-26,1962-09-10
maranra01,1891,11,11,USA,MA,Springfield,Rabbit,Maranville,155,65,R,R,1912-09-10,1935-09-29
marbefi01,1898,11,30,USA,TX,Streetman,Firpo,Marberry,190,73,R,R,1923-08-11,1936-06-10
marbewa01,1890,9,13,USA,IA,Plymouth County,Walt,Marbet,175,73,R,R,1913-06-17,1913-06-25
marcatu01,1999,9,16,Venezuela,Delta Amacuro,Tucupita,Tucupita,Marcano,170,72,L,R,2021-04-01,2021-04-15
marchph01,1913,10,25,CAN,ON,Penetanguishene,Phil,Marchildon,170,70,R,R,1940-09-22,1950-07-16
marchra01,1999,2,25,Venezuela,Tachira,San Cristobal,Rafael,Marchan,170,69,B,R,2020-09-14,2020-09-20
marcujo01,1909,9,9,USA,KY,Campbellsburg,Johnny,Marcum,197,71,L,R,1933-09-07,1939-09-30
marcush01,1981,12,14,USA,MO,Kansas City,Shaun,Marcum,195,72,R,R,2005-09-06,2015-06-17
marenle01,1941,2,18,USA,MI,Detroit,Leo,Marentette,200,74,R,R,1965-09-26,1969-06-15
margeni01,1996,6,18,USA,OH,Cleveland,Nick,Margevicius,220,77,L,L,2019-03-30,2021-04-18
margojo01,1930,1,13,USA,PA,Somerset,Joe,Margoneri,185,72,L,L,1956-04-25,1957-06-03
margoma01,1994,9,28,D.R.,San Cristobal,San Cristobal,Manuel,Margot,180,71,R,R,2016-09-21,2021-04-21
maricju01,1937,10,20,D.R.,Monte Cristi,Laguna Verde,Juan,Marichal,185,72,R,R,1960-07-19,1975-04-16
marimsu01,1988,9,30,Colombia,Bolivar,Cartagena,Sugar Ray,Marimon,195,73,R,R,2015-04-14,2015-09-25
